Year,LocationName,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,CountyFIPS
2022,17031811701,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.5,,,5.9,7.1,3455,2554,POINT (-87.9029938 41.9421289),17031811701,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031802003,Disability,Vision disability among adults,%,Crude prevalence,3.8,,,3.5,4.2,2679,2031,POINT (-87.8456411 42.0795988),17031802003,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031820400,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.3,,,13.6,17.1,5556,4044,POINT (-87.8125631 41.7821747),17031820400,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031805702,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,7.2,,,6.3,8.2,2089,1601,POINT (-87.84683 41.9920564),17031805702,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031813301,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.5,,,13.8,17.2,3634,2473,POINT (-87.7544156 41.8621602),17031813301,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031670500,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.8,,,16.0,19.7,1148,834,POINT (-87.6764044 41.786578),17031670500,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2021,17031801100,Health Outcomes,High blood pressure among adults,%,Crude prevalence,25.5,,,22.6,28.1,4871,3392,POINT (-87.7149697 42.0751828),17031801100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031803800,Disability,Vision disability among adults,%,Crude prevalence,3.4,,,3.1,3.7,4522,3597,POINT (-88.0354428 42.109026),17031803800,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031814200,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.5,,,7.6,9.6,7671,5414,POINT (-87.7456153 41.8356494),17031814200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031804510,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,4.7,,,4.2,5.3,5872,4103,POINT (-88.1525557 42.0000406),17031804510,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031801200,Disability,Mobility disability among adults,%,Crude prevalence,8.3,,,7.3,9.4,3651,2701,POINT (-87.68483 42.0788722),17031801200,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031815600,Health Outcomes,Depression among adults,%,Crude prevalence,18.6,,,16.2,21.0,5608,4322,POINT (-87.8240397 41.8449684),17031815600,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031660400,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.4,,,12.9,16.1,5692,4156,POINT (-87.7080441 41.7825321),17031660400,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031611300,Disability,Mobility disability among adults,%,Crude prevalence,18.3,,,16.6,20.1,3668,2505,POINT (-87.6673039 41.8049362),17031611300,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031801701,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,4.2,,,3.3,5.6,3846,2758,POINT (-87.8429419 42.1264867),17031801701,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031816000,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,8.1,10.3,3307,2943,POINT (-87.8163473 41.8763759),17031816000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031821200,Health Outcomes,Depression among adults,%,Crude prevalence,18.0,,,15.8,20.4,5641,4347,POINT (-87.6722979 41.6683914),17031821200,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031660500,Health Outcomes,Obesity among adults,%,Crude prevalence,38.3,,,34.3,42.4,5013,3684,POINT (-87.7079271 41.7752461),17031660500,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031681000,Disability,Vision disability among adults,%,Crude prevalence,16.8,,,15.5,18.2,2573,1973,POINT (-87.6495479 41.7760398),17031681000,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031611700,Disability,Mobility disability among adults,%,Crude prevalence,21.5,,,19.6,23.6,2180,1453,POINT (-87.6719762 41.7975991),17031611700,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031801606,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,9.0,11.5,6716,5318,POINT (-87.8687084 42.1163254),17031801606,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031804611,Disability,Vision disability among adults,%,Crude prevalence,3.5,,,3.2,3.8,4653,3664,POINT (-88.0677831 42.0188278),17031804611,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031820901,Disability,Vision disability among adults,%,Crude prevalence,5.5,,,5.0,6.0,5582,4340,POINT (-87.7745229 41.7628985),17031820901,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031808302,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.1,,,6.6,9.8,4367,3554,POINT (-87.7667893 42.0322813),17031808302,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031816200,Health Outcomes,Obesity among adults,%,Crude prevalence,31.8,,,28.3,35.5,4163,3320,POINT (-87.840829 41.9036197),17031816200,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031710500,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,19.1,,,17.2,21.3,4036,3248,POINT (-87.6707874 41.7475316),17031710500,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2021,17031815300,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,30.3,,,27.2,33.4,3756,2934,POINT (-87.7953526 41.8393764),17031815300,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031801901,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.5,,,6.7,8.3,5016,3989,POINT (-87.8008408 42.094993),17031801901,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031670300,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,37.4,,,34.4,40.5,1287,920,POINT (-87.6669167 41.7903576),17031670300,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031760802,Disability,Mobility disability among adults,%,Crude prevalence,14.4,,,12.9,16.0,2374,2015,POINT (-87.842621 41.9561268),17031760802,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031802605,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.7,,,7.7,9.8,7125,5987,POINT (-87.9129492 42.097126),17031802605,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031671100,Disability,Vision disability among adults,%,Crude prevalence,15.3,,,14.0,16.6,994,756,POINT (-87.6617159 41.7767771),17031671100,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031810100,Health Outcomes,Depression among adults,%,Crude prevalence,18.3,,,16.1,20.6,4480,3555,POINT (-87.6846291 42.030206),17031810100,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031640600,Disability,Mobility disability among adults,%,Crude prevalence,12.4,,,11.1,13.7,4063,3208,POINT (-87.7714298 41.7760362),17031640600,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031670800,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.0,,,19.7,24.3,1477,1085,POINT (-87.661879 41.7831442),17031670800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031807300,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.3,,,10.0,12.7,7718,6243,POINT (-87.7549133 42.0337614),17031807300,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031805201,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.9,,,5.2,6.5,3475,2921,POINT (-87.8307449 42.0608624),17031805201,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031818200,Health Outcomes,Obesity among adults,%,Crude prevalence,34.1,,,30.4,37.8,4762,3791,POINT (-87.8751418 41.8635151),17031818200,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031811702,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,25.5,,,22.0,29.3,5384,4105,POINT (-87.9046009 41.9264468),17031811702,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031820103,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,68.5,,,65.5,71.2,4285,3279,POINT (-87.8661978 41.7899375),17031820103,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031821001,Disability,Mobility disability among adults,%,Crude prevalence,15.6,,,14.0,17.3,5205,3965,POINT (-87.7913613 41.742172),17031821001,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031620200,Health Outcomes,Obesity among adults,%,Crude prevalence,35.0,,,31.2,38.9,2390,1816,POINT (-87.7292339 41.7955215),17031620200,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031821402,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,58.2,,,54.7,61.4,3200,2546,POINT (-87.6520323 41.6614309),17031821402,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031802402,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.5,,,6.8,8.3,5543,4674,POINT (-87.9100992 42.1479523),17031802402,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031670200,Disability,Vision disability among adults,%,Crude prevalence,10.9,,,10.0,11.8,1325,930,POINT (-87.6620627 41.7904247),17031670200,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031804701,Disability,Mobility disability among adults,%,Crude prevalence,10.7,,,9.5,11.8,7045,5598,POINT (-88.1606437 42.0516883),17031804701,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031815701,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,70.8,,,68.0,73.3,4124,3033,POINT (-87.8110754 41.8367113),17031815701,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031806700,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.1,,,8.9,11.4,4486,3397,POINT (-87.7228016 42.0528083),17031806700,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031817101,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,18.0,,,16.1,20.0,4563,3567,POINT (-87.8780999 41.8762488),17031817101,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031818500,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.9,,,9.6,12.3,5650,4951,POINT (-87.8984346 41.8407439),17031818500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2021,17031730400,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,32.2,,,28.9,35.5,3386,2735,POINT (-87.6526479 41.7178408),17031730400,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031814900,Disability,Vision disability among adults,%,Crude prevalence,6.9,,,6.3,7.5,6557,4899,POINT (-87.7897934 41.8533777),17031814900,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031809402,Health Outcomes,Depression among adults,%,Crude prevalence,20.2,,,17.8,22.7,3374,3192,POINT (-87.6820289 42.0490312),17031809402,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031750500,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,10.9,,,8.1,13.9,5618,4517,POINT (-87.6712334 41.6846154),17031750500,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031804514,Health Outcomes,Depression among adults,%,Crude prevalence,15.7,,,13.7,17.8,4690,3594,POINT (-88.2307015 41.9987533),17031804514,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031620300,Disability,Mobility disability among adults,%,Crude prevalence,14.5,,,13.1,16.1,6410,4793,POINT (-87.7304438 41.7895025),17031620300,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031805502,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,4.8,,,4.3,5.4,4295,3263,POINT (-87.8239849 42.0171513),17031805502,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031811702,Health Outcomes,Depression among adults,%,Crude prevalence,19.3,,,16.9,21.7,5384,4105,POINT (-87.9046009 41.9264468),17031811702,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031804611,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.4,,,5.9,9.1,4653,3664,POINT (-88.0677831 42.0188278),17031804611,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031823302,Disability,Mobility disability among adults,%,Crude prevalence,15.0,,,13.5,16.6,5739,4555,POINT (-87.7233375 41.660773),17031823302,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031805801,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.6,,,5.9,7.4,2580,2029,POINT (-87.8631205 42.01838),17031805801,HLTHOUT,COPD,CrdPrv,COPD,17031
2021,17031740100,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,30.3,,,27.2,33.5,3234,2435,POINT (-87.6986083 41.6972859),17031740100,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031819400,Health Outcomes,Obesity among adults,%,Crude prevalence,31.9,,,28.3,35.7,5686,4345,POINT (-87.8498739 41.8100292),17031819400,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031630900,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,32.3,,,26.4,39.0,5204,3752,POINT (-87.7083655 41.7898114),17031630900,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031804808,Health Outcomes,Depression among adults,%,Crude prevalence,18.0,,,15.8,20.4,2596,2011,POINT (-88.100025 42.0220152),17031804808,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031812400,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.2,,,7.3,9.2,3458,2499,POINT (-87.7911158 41.8957739),17031812400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031822302,Disability,Vision disability among adults,%,Crude prevalence,5.2,,,4.8,5.7,4447,3467,POINT (-87.7740754 41.7171622),17031822302,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031804106,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,6.4,,,5.4,7.6,7264,5542,POINT (-88.0500926 42.0879204),17031804106,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031820800,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,22.4,,,19.0,26.4,3695,2808,POINT (-87.7735919 41.8072538),17031820800,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031803608,Health Outcomes,Depression among adults,%,Crude prevalence,18.3,,,16.1,20.7,7544,5840,POINT (-88.0735467 42.1440733),17031803608,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031812000,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.1,,,2.8,3.5,5666,4145,POINT (-87.8201224 41.8875807),17031812000,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031813302,Health Outcomes,Depression among adults,%,Crude prevalence,19.8,,,17.4,22.4,3858,2635,POINT (-87.7446672 41.8622744),17031813302,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031710900,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,18.9,,,16.9,20.8,1942,1420,POINT (-87.6396893 41.7421461),17031710900,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031808002,Health Outcomes,Depression among adults,%,Crude prevalence,14.4,,,12.6,16.4,5281,4149,POINT (-87.7194386 42.0050636),17031808002,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031811702,Disability,Vision disability among adults,%,Crude prevalence,7.9,,,7.2,8.6,5384,4105,POINT (-87.9046009 41.9264468),17031811702,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031804305,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,59.2,,,56.0,62.3,6952,5494,POINT (-88.1603535 42.0376728),17031804305,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031823400,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,15.1,18.9,4892,3702,POINT (-87.6965048 41.6651703),17031823400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031804505,Health Outcomes,Obesity among adults,%,Crude prevalence,30.9,,,27.4,34.6,3970,3159,POINT (-88.1751552 41.9936149),17031804505,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031812100,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.8,,,4.3,5.3,4763,3413,POINT (-87.7798547 41.9025047),17031812100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031801400,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,4.9,,,3.6,6.7,2922,2196,POINT (-87.7656006 42.0711418),17031801400,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031671400,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.6,,,11.3,14.1,1558,1139,POINT (-87.6762289 41.7737921),17031671400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,17031
2022,17031805902,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.4,12.1,6503,5141,POINT (-87.8472073 42.0329109),17031805902,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031809300,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,4.7,,,4.2,5.2,5043,4416,POINT (-87.6864657 42.0579521),17031809300,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031640500,Health Outcomes,Obesity among adults,%,Crude prevalence,34.7,,,31.0,38.6,3896,3094,POINT (-87.7909879 41.7756825),17031640500,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031804308,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.1,,,10.3,14.0,5518,4583,POINT (-88.152699 42.0239204),17031804308,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031670600,Disability,Vision disability among adults,%,Crude prevalence,12.9,,,11.9,14.0,1339,968,POINT (-87.6715772 41.7830054),17031670600,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031802610,Disability,Vision disability among adults,%,Crude prevalence,3.2,,,2.9,3.5,1757,1442,POINT (-87.8954887 42.0976999),17031802610,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031661000,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,47.1,,,43.7,50.4,5756,4328,POINT (-87.6850469 41.7618177),17031661000,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031813000,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.2,,,3.8,4.7,3935,2874,POINT (-87.7806602 41.8763621),17031813000,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031805401,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.0,,,5.4,6.7,4056,3284,POINT (-87.8259769 42.0330767),17031805401,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,17031
2022,17031680500,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.6,,,15.8,19.6,1307,942,POINT (-87.6523524 41.7905639),17031680500,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031803014,Disability,Mobility disability among adults,%,Crude prevalence,12.3,,,11.0,13.7,3677,2946,POINT (-87.9327845 42.1188515),17031803014,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031802505,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.5,,,9.3,11.8,6723,5233,POINT (-87.9126363 42.122275),17031802505,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031801902,Health Outcomes,Obesity among adults,%,Crude prevalence,27.1,,,23.9,30.6,3420,2462,POINT (-87.7833677 42.0865354),17031801902,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031800600,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,4.0,,,3.1,5.4,2429,1672,POINT (-87.7143339 42.0887818),17031800600,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031730600,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.2,,,14.4,18.2,3254,2594,POINT (-87.6504857 41.7106003),17031730600,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031710400,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.6,,,15.7,19.7,5424,4191,POINT (-87.6709328 41.7539184),17031710400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031804709,Disability,Vision disability among adults,%,Crude prevalence,5.5,,,5.1,6.1,6814,5529,POINT (-88.087406 42.0374913),17031804709,DISABLT,VISION,CrdPrv,Vision Disability,17031
2021,17031640600,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,30.3,,,27.3,33.4,4063,3208,POINT (-87.7714298 41.7760362),17031640600,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,17031
2022,17031801702,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,75.7,,,73.2,78.1,4756,3405,POINT (-87.8281456 42.1252389),17031801702,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031813801,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,36.3,,,30.2,43.0,2856,2018,POINT (-87.7434594 41.8503452),17031813801,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031821800,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,66.0,,,62.9,68.9,5415,4126,POINT (-87.7004232 41.7194986),17031821800,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031810200,Disability,Mobility disability among adults,%,Crude prevalence,10.1,,,9.0,11.3,6222,4876,POINT (-87.6833402 42.0228223),17031810200,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031710100,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,23.0,,,20.8,25.5,1015,772,POINT (-87.6419713 41.7533918),17031710100,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031817102,Health Outcomes,Obesity among adults,%,Crude prevalence,42.4,,,38.4,46.5,3158,2553,POINT (-87.8657806 41.8771915),17031817102,HLTHOUT,OBESITY,CrdPrv,Obesity,17031
2022,17031711200,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.0,,,15.2,19.0,4687,3930,POINT (-87.6698252 41.7405561),17031711200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031640400,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,16.9,,,13.9,20.5,3390,2599,POINT (-87.7912474 41.7811784),17031640400,PREVENT,ACCESS2,CrdPrv,Health Insurance,17031
2022,17031800600,Health Outcomes,Depression among adults,%,Crude prevalence,17.0,,,14.9,19.3,2429,1672,POINT (-87.7143339 42.0887818),17031800600,HLTHOUT,DEPRESSION,CrdPrv,Depression,17031
2022,17031802004,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,59.3,,,56.2,62.3,5871,4575,POINT (-87.8537258 42.0693032),17031802004,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031804316,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.5,12.0,5027,4026,POINT (-88.2006618 42.0262543),17031804316,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031822102,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,65.9,,,63.0,68.8,4504,3726,POINT (-87.7315013 41.721552),17031822102,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031750500,Disability,Vision disability among adults,%,Crude prevalence,7.8,,,7.2,8.6,5618,4517,POINT (-87.6712334 41.6846154),17031750500,DISABLT,VISION,CrdPrv,Vision Disability,17031
2022,17031802802,Disability,Mobility disability among adults,%,Crude prevalence,11.6,,,10.5,13.0,6991,5251,POINT (-87.9432469 42.071667),17031802802,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031822400,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,54.5,,,51.1,57.7,6362,4806,POINT (-87.7884717 41.7229415),17031822400,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2021,17031711100,Health Outcomes,High blood pressure among adults,%,Crude prevalence,43.8,,,40.2,46.9,2499,2052,POINT (-87.6583002 41.7395016),17031711100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031803901,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,66.8,,,63.8,69.5,3935,3421,POINT (-88.0193821 42.0973527),17031803901,PREVENT,DENTAL,CrdPrv,Dental Visit,17031
2022,17031808702,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,2.7,,,2.4,3.1,5481,5310,POINT (-87.6718922 42.058204),17031808702,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031806102,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.3,,,4.7,5.9,4400,3621,POINT (-87.9024646 42.0479477),17031806102,HLTHOUT,COPD,CrdPrv,COPD,17031
2022,17031720500,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.5,,,8.4,10.7,2086,1584,POINT (-87.6891011 41.7028353),17031720500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17031
2022,17031808001,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.3,,,9.9,12.8,3981,3191,POINT (-87.7354065 42.0070209),17031808001,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031730202,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.7,,,14.9,18.6,2893,2374,POINT (-87.6485425 41.7264299),17031730202,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2022,17031750100,Disability,Mobility disability among adults,%,Crude prevalence,18.5,,,16.8,20.3,3736,2898,POINT (-87.6520283 41.6958345),17031750100,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
2022,17031804104,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.0,,,7.8,10.2,4949,3711,POINT (-88.109166 42.1047153),17031804104,HLTHOUT,DIABETES,CrdPrv,Diabetes,17031
2021,17031711500,Health Outcomes,High blood pressure among adults,%,Crude prevalence,45.9,,,42.4,49.2,2372,1872,POINT (-87.6386888 41.7324402),17031711500,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,17031
2022,17031819500,Disability,Mobility disability among adults,%,Crude prevalence,11.9,,,10.6,13.2,3664,2969,POINT (-87.8672573 41.8143023),17031819500,DISABLT,MOBILITY,CrdPrv,Mobility Disability,17031
